,Tachometer main frequency,Class6,Class10,Tachometer mean,Tachometer entropy,Tachometer kurtosis,Tachometer rms,Tachometer peak to peak,Tachometer shape indicator,Tachometer impulse indicator,Tachometer crest indicator,Tachometer clearance indicator,Tachometer skewness,Underhang bearing accelerometer axial mean,Underhang bearing accelerometer axial entropy,Underhang bearing accelerometer axial kurtosis,Underhang bearing accelerometer axial rms,Underhang bearing accelerometer axial peak to peak,Underhang bearing accelerometer axial shape indicator,Underhang bearing accelerometer axial impulse indicator,Underhang bearing accelerometer axial crest indicator,Underhang bearing accelerometer axial clearance indicator,Underhang bearing accelerometer axial skewness,Underhang bearing accelerometer radiale mean,Underhang bearing accelerometer radiale entropy,Underhang bearing accelerometer radiale kurtosis,Underhang bearing accelerometer radiale rms,Underhang bearing accelerometer radiale peak to peak,Underhang bearing accelerometer radiale shape indicator,Underhang bearing accelerometer radiale impulse indicator,Underhang bearing accelerometer radiale crest indicator,Underhang bearing accelerometer radiale clearance indicator,Underhang bearing accelerometer radiale skewness,Underhang bearing accelerometer tangential mean,Underhang bearing accelerometer tangential entropy,Underhang bearing accelerometer tangential kurtosis,Underhang bearing accelerometer tangential rms,Underhang bearing accelerometer tangential peak to peak,Underhang bearing accelerometer tangential shape indicator,Underhang bearing accelerometer tangential impulse indicator,Underhang bearing accelerometer tangential crest indicator,Underhang bearing accelerometer tangential clearance indicator,Underhang bearing accelerometer tangential skewness,Overhang bearing accelerometer axial mean,Overhang bearing accelerometer axial entropy,Overhang bearing accelerometer axial kurtosis,Overhang bearing accelerometer axial rms,Overhang bearing accelerometer axial peak to peak,Overhang bearing accelerometer axial shape indicator,Overhang bearing accelerometer axial impulse indicator,Overhang bearing accelerometer axial crest indicator,Overhang bearing accelerometer axial clearance indicator,Overhang bearing accelerometer axial skewness,Overhang bearing accelerometer radiale mean,Overhang bearing accelerometer radiale entropy,Overhang bearing accelerometer radiale kurtosis,Overhang bearing accelerometer radiale rms,Overhang bearing accelerometer radiale peak to peak,Overhang bearing accelerometer radiale shape indicator,Overhang bearing accelerometer radiale impulse indicator,Overhang bearing accelerometer radiale crest indicator,Overhang bearing accelerometer radiale clearance indicator,Overhang bearing accelerometer radiale skewness,Overhang bearing accelerometer tangential mean,Overhang bearing accelerometer tangential entropy,Overhang bearing accelerometer tangential kurtosis,Overhang bearing accelerometer tangential rms,Overhang bearing accelerometer tangential peak to peak,Overhang bearing accelerometer tangential shape indicator,Overhang bearing accelerometer tangential impulse indicator,Overhang bearing accelerometer tangential crest indicator,Overhang bearing accelerometer tangential clearance indicator,Overhang bearing accelerometer tangential skewness,Microphone mean,Microphone entropy,Microphone kurtosis,Microphone rms,Microphone peak to peak,Microphone shape indicator,Microphone impulse indicator,Microphone crest indicator,Microphone clearance indicator,Microphone skewness,filePath
1033,28.8,overhang,cage_fault,-0.001304491,2.16263562,2.895668747,1.705659586,-6.3306,1.495245554,4.366181897,2.920043389,5.256625361,2.204436846,0.010325438,3.441512812,-0.502898248,0.801820464,-5.878,1.188105838,5.451248459,4.58818422,6.199197636,-0.452376889,-7.82E-05,2.3204638,0.281542408,0.226014218,-2.5768,1.25781059,7.96099495,6.329247834,9.398906851,-0.209368686,0.000964368,1.792903909,0.469660192,0.10555611,-1.25683,1.274364717,7.858228128,6.166388648,9.347029635,0.060474294,0.114150075,3.606255357,-0.628637365,0.91152174,-4.9275,1.209924709,3.615882927,2.988518956,4.174779941,0.144869959,0.006088327,1.549290585,-0.342987928,0.054920909,-0.36277,1.230054803,4.594935639,3.735553594,5.36984685,-0.151922822,0.03004263,2.579911224,-0.472910706,0.306891581,-2.2567,1.214444845,4.638285603,3.819264105,5.357226479,0.08852291,0.014080267,2.005209369,-0.338168727,0.152453596,-0.9971,1.201995994,5.259091347,4.375298563,6.000430254,0.48307877,D:/full\overhang\cage_fault\0g\29.4912.csv
1034,30,overhang,cage_fault,0.001581266,2.169253105,2.785637779,1.716556577,-6.3936,1.488663382,4.299506667,2.8881658,5.168758411,2.179400648,0.017702129,3.463395687,-0.461484974,0.811008745,-5.9671,1.193047984,5.105925518,4.279731903,5.824306539,-0.443331608,-0.000302595,2.335874338,0.463006762,0.230566297,-2.7579,1.265864318,7.922416401,6.258503609,9.381634402,-0.21945934,0.00071913,1.831681858,0.431890715,0.113349756,-1.16176,1.27395733,6.712257927,5.268824763,7.984829135,0.044529842,-0.034794544,3.322104386,-0.495544924,0.686992524,-3.9275,1.204484769,3.96677794,3.293340059,4.566452743,0.341076314,0.003255895,1.541437575,-0.30207024,0.052795023,-0.34302,1.236436705,4.285781186,3.466235811,5.028555117,-0.136273451,-0.006930339,2.385592568,-0.18434429,0.243755375,-2.12652,1.23047933,5.963717849,4.846662358,6.950833337,0.06948658,0.01473635,2.019974573,-0.361429441,0.155859968,-1.02029,1.200708605,5.233706987,4.358848572,5.969652947,0.474328362,D:/full\overhang\cage_fault\0g\30.72.csv
1035,30.4,overhang,cage_fault,-0.001591145,2.166384317,2.79403074,1.715849768,-6.2552,1.486277426,4.298021948,2.891803287,5.161061927,2.1813774,0.018268171,3.461083283,-0.418947231,0.807074325,-5.9495,1.195651932,5.136681734,4.296134684,5.866633789,-0.45129506,-0.000422882,2.349655998,0.531490418,0.234586165,-3.0553,1.269491945,8.582834482,6.760842016,10.1791582,-0.232666458,0.000746456,1.845486509,0.40727358,0.116134719,-1.21966,1.271843235,7.00388851,5.506880341,8.325448154,0.033932397,0.041914858,3.055754331,-0.204656709,0.509235085,-3.5635,1.244139278,5.095195799,4.095358044,5.985686086,0.225314979,0.003899509,1.529645052,-0.149896813,0.049938347,-0.35455,1.241995496,4.954716326,3.989319077,5.82068096,-0.117084778,0.008216179,2.212592736,0.381810912,0.197716409,-2.2018,1.266455004,7.162531394,5.655575108,8.487657669,0.080842929,0.015326589,2.024407971,-0.366620096,0.15693635,-1.02976,1.200458385,5.298922364,4.414082511,6.04139666,0.472637653,D:/full\overhang\cage_fault\0g\31.1296.csv
1036,31.2,overhang,cage_fault,-0.000818027,2.165547543,2.818844845,1.713455662,-6.2817,1.489094465,4.324525654,2.904131173,5.197468114,2.187017548,0.013468669,3.431987158,-0.411584047,0.783676979,-5.9098,1.195938531,5.379363483,4.498026731,6.143653235,-0.454184414,-0.000365667,2.366757643,0.668783828,0.239503317,-3.0647,1.274455518,9.379756296,7.359814575,11.14229395,-0.168267064,0.000751532,1.85631171,0.462205658,0.118354289,-1.28681,1.275687711,7.444206073,5.835445471,8.863521792,0.050414118,-0.114850933,3.134049752,-0.179713269,0.55962087,-3.906,1.246299037,4.383486263,3.517202639,5.167481688,0.035260696,0.002501975,1.536456103,0.031688743,0.051540528,-0.38897,1.245591341,5.451158368,4.376361803,6.398400797,-0.180604081,-0.013822387,2.23419743,0.624810269,0.20395643,-2.20032,1.270461962,7.79694585,6.137095076,9.242350432,0.191324416,0.015884739,2.030607395,-0.419733216,0.158394212,-1.03032,1.198311949,5.171691795,4.315814257,5.892292468,0.454899734,D:/full\overhang\cage_fault\0g\31.9488.csv
1037,32.8,overhang,cage_fault,-0.000182716,2.169329928,2.712300108,1.723980026,-6.2364,1.480480227,4.244922622,2.867260598,5.089409573,2.16263694,0.008150332,3.376764455,-0.391177204,0.739638141,-5.0171,1.19803497,5.110661186,4.265869789,5.839204472,-0.465513714,-0.000149469,2.366981984,0.690643826,0.239472615,-3.3573,1.270686568,10.07114366,7.925749675,11.93846493,-0.102341492,0.000825171,1.861023435,0.510359597,0.119325278,-1.66035,1.274313936,8.90250248,6.98611404,10.58456115,0.034281027,-0.016906469,3.089898906,-0.146256842,0.52345667,-3.586,1.2459005,4.400404037,3.531906472,5.17093501,0.03364205,0.003491661,1.537348332,0.058936594,0.05183582,-0.39674,1.242969192,6.160675065,4.956418153,7.233538581,-0.364429841,-0.004251808,2.230768488,0.647037336,0.202661488,-2.41104,1.269634085,9.038856269,7.119260878,10.71754716,0.193189152,0.014803264,2.053698941,-0.457775113,0.163526866,-1.06006,1.195503512,5.158828474,4.315193074,5.871418055,0.435636034,D:/full\overhang\cage_fault\0g\33.5872.csv
1038,33.4,overhang,cage_fault,0.000132008,2.17012186,2.690050682,1.72621226,-6.3563,1.478880034,4.238020969,2.86569625,5.078999182,2.157541727,0.012341099,3.366758105,-0.358738285,0.728988588,-5.2065,1.200925313,5.033092532,4.191012111,5.759549974,-0.463146418,-0.000160996,2.369134663,0.804483602,0.240368435,-2.8712,1.272696543,8.768145774,6.889423736,10.39710702,-0.100540789,0.000738429,1.875354369,0.488506472,0.122240201,-1.37768,1.275578302,7.501106002,5.880553149,8.924555546,0.023884298,-0.166100355,3.730922249,-1.060907086,1.198280406,-5.3725,1.193154175,2.986966888,2.503420724,3.418877357,-0.413010782,-0.000435654,1.541949606,0.267464804,0.052836356,-0.43455,1.260940357,6.128774141,4.860479011,7.237801538,-0.312381963,-0.029172171,2.515975303,-0.141433235,0.285720155,-2.7213,1.243535117,6.248138195,5.024496783,7.336286217,-0.173139869,0.014529557,2.059814106,-0.462314408,0.16493317,-1.08898,1.194400074,5.258213942,4.402389163,5.98043635,0.432607469,D:/full\overhang\cage_fault\0g\34.2016.csv
1039,34.4,overhang,cage_fault,0.00053953,2.17113781,2.644773458,1.730775582,-6.4539,1.475261732,4.253413122,2.883158309,5.092086412,2.147079609,0.018561067,3.361520578,-0.303880959,0.719806987,-5.1733,1.204991805,5.132297882,4.259197332,5.886134986,-0.45197497,-0.000181136,2.367518807,0.462067595,0.238827614,-2.7674,1.267636872,7.524794819,5.936080738,8.913392404,-0.0792926,0.000743736,1.88467459,0.360351221,0.124103519,-1.42524,1.270965003,7.683129156,6.045114646,9.134257565,0.052364595,0.035476063,3.176418542,-0.164599904,0.574453811,-4.0879,1.244587362,4.633833739,3.72318881,5.44577679,0.168988444,0.003561614,1.524461099,0.154016337,0.048621718,-0.40677,1.249374104,6.309347614,5.050006714,7.429023393,-0.345906097,0.01421317,2.286965516,0.342744024,0.217029501,-2.03691,1.272022086,6.208616745,4.88090326,7.383458662,0.07589406,0.014203153,2.071512011,-0.486957323,0.167635619,-1.09415,1.193214031,5.081826666,4.258939749,5.778089907,0.423061248,D:/full\overhang\cage_fault\0g\35.2256.csv
1040,35.6,overhang,cage_fault,-7.77E-05,2.171708248,2.594442893,1.735682454,-6.2754,1.470414762,4.193736118,2.852076996,5.01326787,2.135477211,0.0118627,3.353690395,-0.255464944,0.707841501,-5.6214,1.213182416,5.248703032,4.326392274,6.048582167,-0.427964362,-6.67E-05,2.408568657,0.743775686,0.251145579,-2.8637,1.280935014,7.340450441,5.730540862,8.739990592,-0.036458501,0.000839757,1.938214212,0.434424856,0.135231419,-1.53554,1.272253037,7.529103731,5.917929465,8.947353062,0.052583657,0.014551882,3.019315108,-0.041082236,0.487773019,-3.3217,1.256424178,4.28748201,3.412447869,5.066787649,0.204527667,0.003313141,1.519759706,-0.082769172,0.047387488,-0.33271,1.243592845,4.933695865,3.967291934,5.796203506,-0.1979712,0.007773215,2.346907201,0.418174405,0.232924666,-2.3765,1.267197189,6.609509818,5.215849496,7.833073569,0.015481394,0.015024119,2.084269057,-0.504811346,0.170721523,-1.12533,1.192767468,5.183657467,4.34590782,5.893354253,0.415967852,D:/full\overhang\cage_fault\0g\36.4544.csv
1041,36.4,overhang,cage_fault,0.000188876,2.177533808,2.563605879,1.738771563,-6.2853,1.468047019,4.188494114,2.853106242,5.004163603,2.12811131,0.009784943,3.358709778,-0.249016754,0.70951763,-5.8503,1.215805178,5.807274651,4.776484552,6.702553351,-0.417292082,-0.000282238,2.464778785,0.916666832,0.268557586,-3.0668,1.288465557,8.247289983,6.400861816,9.850461586,0.068644974,0.000831397,1.985398208,0.427434336,0.145232257,-1.52075,1.272374042,6.884625475,5.410850307,8.183706172,0.022940758,0.075017632,3.075316191,-0.025338321,0.520481219,-3.9007,1.261103635,4.731065917,3.751528253,5.617864604,0.076705087,0.003639084,1.503028924,-0.218869339,0.04295151,-0.30523,1.240220064,4.952332152,3.993107591,5.81748338,-0.097877886,0.015836997,2.459586339,0.306782367,0.265753789,-2.4202,1.265070925,5.872320754,4.641890535,6.959403904,-0.05347155,0.015247962,2.101952373,-0.483175537,0.174991043,-1.12055,1.193863268,4.940663753,4.138383253,5.618732256,0.422768325,D:/full\overhang\cage_fault\0g\37.2736.csv
1042,37.6,overhang,cage_fault,0.000590239,2.17738965,2.556644134,1.739516867,-6.2527,1.467819812,4.184026423,2.850504122,4.998748678,2.12650896,0.011611867,3.299325824,-0.221108725,0.667713019,-5.2365,1.217010262,5.543239693,4.554801111,6.40150548,-0.429980613,-0.000376189,2.503799127,1.251963945,0.281842326,-3.3999,1.296561551,8.62925804,6.65549432,10.32685345,0.106586537,0.000675367,2.023774391,0.588308947,0.153661798,-2.8545,1.275511352,13.96189634,10.94611688,16.60770262,0.013277448,0.046613009,3.178681289,-0.137719877,0.575922253,-4.1093,1.251564971,4.648800721,3.714390245,5.486440864,0.119349617,0.003806937,1.499004644,-0.055179864,0.041848787,-0.32857,1.241766881,5.836621939,4.700255763,6.848359019,-0.161807156,0.008824553,2.503679965,0.423695354,0.279272448,-2.5944,1.272981083,6.185940067,4.859412405,7.35515546,0.012360484,0.015059042,2.112896875,-0.511742028,0.177574381,-1.11742,1.192372851,4.808722355,4.032901579,5.466899596,0.409897736,D:/full\overhang\cage_fault\0g\38.5024.csv
1043,38.4,overhang,cage_fault,0.002459534,2.181335294,2.520957774,1.743127863,-6.3602,1.466370855,4.164086805,2.839722837,4.974003893,2.118028759,0.018010965,3.27678385,-0.145405255,0.649528117,-5.3813,1.221598713,5.37912738,4.403350563,6.226510238,-0.419451875,-0.000221411,2.515705729,1.265980781,0.285676004,-3.7922,1.297392697,9.381341305,7.230918847,11.23916689,0.164172232,0.000674476,2.046812954,0.59822733,0.158806913,-1.77217,1.278340817,7.649908853,5.984248295,9.111657352,0.038033812,-0.047281175,3.37354348,-0.490247045,0.711420552,-4.6535,1.210289047,4.109317876,3.395319396,4.744345143,0.202673692,0.002842716,1.502416939,-0.120857268,0.042725781,-0.30865,1.241809652,4.968310339,4.000863041,5.837059356,-0.228233621,-0.010429813,2.61197799,0.082621276,0.314599484,-2.7718,1.25288544,5.765433013,4.60172401,6.79649749,0.010407194,0.014977126,2.121994155,-0.534580969,0.17977012,-1.16826,1.191247709,5.084517744,4.268228771,5.778684494,0.401249,D:/full\overhang\cage_fault\0g\39.3216.csv
1044,39.2,overhang,cage_fault,-0.001058342,2.180377578,2.5383007,1.741396003,-6.3699,1.46467589,4.176951665,2.851792465,4.984822711,2.122079807,0.015969839,3.277617182,-0.121381391,0.650700095,-5.0603,1.223546072,5.849215018,4.780543334,6.778897727,-0.438661037,-0.000673384,2.522369027,1.053661917,0.287054515,-3.6654,1.292004963,9.387086471,7.265518896,11.22885811,0.176537008,0.000640613,2.054562497,0.724226009,0.160613974,-2.6528,1.277096486,12.43351201,9.735765586,14.79523922,-0.002291927,0.157712476,3.671840775,-1.108498624,1.080326744,-4.9771,1.158471939,2.988382557,2.579589938,3.328186079,0.258881252,0.003338334,1.492314209,-0.207981781,0.039899562,-0.28373,1.235131553,4.660738007,3.773474977,5.459993219,-0.181941745,0.041287848,2.822320971,-0.320445309,0.400328758,-3.3052,1.226531446,5.186112008,4.228274803,6.021770323,0.183198164,0.014581589,2.149594329,-0.498268929,0.186584223,-1.19504,1.193902626,4.95210745,4.147831943,5.635783841,0.41788998,D:/full\overhang\cage_fault\0g\40.1408.csv
1045,40.2,overhang,cage_fault,-0.001389016,2.180545284,2.512975899,1.743914613,-6.3484,1.462180382,4.153499903,2.840620729,4.952927454,2.116176072,0.010729493,3.250251208,-0.121742906,0.63355434,-4.8213,1.223486143,5.593372249,4.571667836,6.479130746,-0.451063424,-0.000141818,2.527598611,0.964286326,0.288437347,-3.4646,1.28749364,9.063960033,7.040003734,10.82330193,0.185032823,0.000843079,2.054631889,0.79781797,0.160668041,-3.3593,1.278425163,16.02367579,12.53391771,19.07500983,-0.052780468,-0.008822314,3.264309129,-0.007615482,0.626789651,-4.2139,1.260287547,4.518048623,3.58493475,5.357258003,0.0759903,0.002631049,1.496003046,-0.134772888,0.040910719,-0.28644,1.23786112,4.871477341,3.935398941,5.706677704,-0.24667629,-0.007656075,2.600062814,0.10548811,0.310751526,-2.6287,1.258769511,5.562052873,4.418642829,6.57870163,0.145186179,0.014675936,2.16251888,-0.532323768,0.189859437,-1.20475,1.191629212,4.855153398,4.074382662,5.519175673,0.405740566,D:/full\overhang\cage_fault\0g\41.3696.csv
1046,41.6,overhang,cage_fault,-0.000747609,2.18205334,2.432641218,1.752175701,-6.3347,1.455730936,4.103303974,2.81872417,4.884023401,2.097275836,0.012223485,3.203802097,-0.063016226,0.601048132,-4.7724,1.22897512,6.092856576,4.957672843,7.081635374,-0.433104206,-0.000287641,2.553259573,0.681686344,0.29593878,-3.406,1.275792097,8.550006409,6.701723915,10.16702635,0.165245774,0.000849532,2.062448592,2.263588478,0.163189181,-4.3199,1.289643935,21.36825623,16.56911311,25.49961079,-0.10946626,0.04395,3.109683717,-0.139453207,0.53562914,-3.9141,1.244057856,4.890256373,3.930891437,5.747557105,-0.093093647,0.003575531,1.487828396,-0.179151012,0.038603179,-0.27805,1.233936932,5.100918096,4.133856409,5.968888601,-0.215085016,0.008945778,2.598056352,-0.107393648,0.310304366,-2.7853,1.243761994,5.930132061,4.767899398,6.963613127,0.13671417,0.013965927,2.177826075,-0.57263437,0.193648987,-1.20954,1.18972737,4.796779761,4.031831057,5.450746074,0.389370396,D:/full\overhang\cage_fault\0g\42.5984.csv
1047,42.4,overhang,cage_fault,0.000326098,2.183938642,2.399726259,1.755637448,-6.355,1.453847701,4.082213917,2.807869019,4.857066772,2.089462741,0.016236142,3.191744743,-0.064776806,0.590107567,-4.9753,1.232171328,6.392759467,5.188206642,7.450779295,-0.37830953,-0.000139463,2.566922324,0.177648984,0.299127535,-2.8299,1.25896652,6.374220258,5.063057798,7.537015994,0.056256664,0.000799803,2.049880869,0.864795074,0.159590561,-3.809,1.279233001,16.23503606,12.69122673,19.33740741,0.003040722,-0.008002626,3.170376454,-0.180832968,0.570226406,-3.9661,1.248163845,4.555740289,3.649953735,5.376719403,0.16895339,0.003296328,1.487303063,-0.329518742,0.03842017,-0.25236,1.228181255,4.311082531,3.510135425,5.036618678,-0.116954075,-0.004666537,2.674884437,-0.260479793,0.338584125,-2.5356,1.229817341,4.915141332,3.99664338,5.728429014,0.200348905,0.014072822,2.184634292,-0.563468894,0.195412204,-1.24863,1.189789356,4.862366632,4.086745782,5.523342232,0.392166332,D:/full\overhang\cage_fault\0g\43.4176.csv
1048,43.2,overhang,cage_fault,-0.001147251,2.184776816,2.390479419,1.756609447,-6.3456,1.451643628,4.071621139,2.804835195,4.840150412,2.087208363,0.015845705,3.189145105,-0.117542672,0.585978304,-4.7667,1.233928733,6.018678643,4.877654992,7.026553837,-0.32526807,-0.000856749,2.601744217,-0.026676561,0.310775292,-3.1634,1.247635818,6.799914926,5.45024023,8.001160538,-0.040416832,0.00074182,2.059175065,1.768705361,0.16206345,-4.6143,1.28218701,19.97371605,15.57784933,23.79145332,-0.007169425,0.111289276,3.052529704,-0.07288128,0.51568475,-3.6788,1.260339577,4.58643241,3.639044978,5.440466889,0.118501194,0.004132391,1.488694032,-0.292524319,0.03891438,-0.25245,1.229162144,4.258152074,3.46427206,4.971880833,-0.17168915,0.030655467,2.719640823,-0.380579822,0.357449644,-2.8429,1.228351431,4.963926165,4.041128655,5.787879491,0.160309845,0.014490567,2.191246201,-0.578608839,0.197172051,-1.25795,1.188893457,4.828122273,4.061021822,5.483361452,0.386679027,D:/full\overhang\cage_fault\0g\44.2368.csv
1049,44.2,overhang,cage_fault,0.000528569,2.186456892,2.339658396,1.762093409,-6.3214,1.448627575,4.043692813,2.79139572,4.803548241,2.075065923,0.013040011,3.165592153,-0.085665142,0.572248639,-5.058,1.235663755,6.433888125,5.206827586,7.518357558,-0.34216617,-0.000169567,2.614308528,-0.050288738,0.315359325,-3.1997,1.244060698,6.901995359,5.54795708,8.104457252,-0.084243975,0.0008268,2.080687102,0.525015421,0.166313516,-2.8626,1.271216423,11.12434171,8.750942413,13.21049759,0.002968765,0.029085304,2.915095852,-0.063158387,0.437915165,-3.4084,1.248221945,5.706163451,4.571433369,6.736528329,-0.208180277,0.00288431,1.485547329,-0.398480851,0.037859894,-0.23922,1.227241287,4.106375106,3.34602099,4.79509861,-0.113561718,0.007841604,2.700840321,-0.309429145,0.348010754,-2.7381,1.228889205,5.065127034,4.121711716,5.902975549,0.117560781,0.014810731,2.201123446,-0.582475562,0.199738835,-1.22661,1.188914486,4.699078873,3.952411151,5.336652995,0.38360564,D:/full\overhang\cage_fault\0g\45.2608.csv
1050,45.4,overhang,cage_fault,-0.000769651,2.187115885,2.315059659,1.764574555,-6.3483,1.44530371,4.039062087,2.794611305,4.792555117,2.069138073,0.011277608,3.119751987,0.043651679,0.544850032,-4.7182,1.242756585,6.36534936,5.121959873,7.458493646,-0.349573531,-0.000224714,2.611721115,-0.101385171,0.314324123,-3.084,1.242532811,6.464785904,5.202909609,7.585894414,-0.053547469,0.000845408,2.128658279,0.44517322,0.177308414,-2.6221,1.269665276,10.75762903,8.47280715,12.77031082,-0.0458068,0.032485537,2.929314051,-0.119123835,0.443580816,-3.7306,1.244146166,5.670982699,4.558132198,6.669969736,-0.099525758,0.003139139,1.481626212,-0.404603699,0.036683345,-0.22915,1.224433303,4.241400049,3.463969853,4.944286687,-0.138498304,0.013112545,2.657008528,-0.229335883,0.331256886,-2.6602,1.235962558,5.183659131,4.194026023,6.063514773,0.094046659,0.013931862,2.213648293,-0.567481414,0.202906447,-1.25934,1.189619573,4.758620249,4.000119331,5.406933987,0.387096386,D:/full\overhang\cage_fault\0g\46.4896.csv
1051,46.2,overhang,cage_fault,-0.000269863,2.186694067,2.292279217,1.76689002,-6.3496,1.443758946,4.036729996,2.795986135,4.787814942,2.063755809,0.014416064,3.101287155,0.077224286,0.533228555,-4.4434,1.246230996,5.892169381,4.72799136,6.918444592,-0.316017685,-0.000161747,2.635087657,0.044485905,0.322512653,-3.5114,1.248942445,7.331488587,5.87015728,8.627876706,-0.035456393,0.000700239,2.163729055,0.385040242,0.185554447,-2.9226,1.268007726,12.89093206,10.16628826,15.29954264,-0.018682594,0.026624204,3.06224665,0.220822442,0.509437009,-4.5632,1.257855023,6.707578941,5.332553288,7.913074816,-0.129015388,0.003110418,1.485267444,-0.200802543,0.037794918,-0.25828,1.231619186,4.514589007,3.665572166,5.270089697,-0.224183143,0.005464617,2.673487018,-0.134986912,0.336472309,-2.6864,1.239111359,5.107105659,4.121587314,5.976756228,0.033651759,0.013454647,2.220702252,-0.566428822,0.204714136,-1.26236,1.189623938,4.683493937,3.936953341,5.321575434,0.387844013,D:/full\overhang\cage_fault\0g\47.3088.csv
1052,47,overhang,cage_fault,-0.000142131,2.18612389,2.275139741,1.76884644,-6.4081,1.442220708,4.001470341,2.774520099,4.743568377,2.05959539,0.015829934,3.090203584,0.120561762,0.525861597,-4.5402,1.249982024,5.789462928,4.631636948,6.810578559,-0.273580251,-0.000178427,2.671552947,0.211596981,0.335965046,-3.6238,1.255581043,7.314520513,5.825606044,8.625225931,0.005695606,0.000856024,2.207176182,0.36964533,0.196136692,-3.1477,1.265997677,10.9509936,8.650089807,12.98209468,-0.012422156,0.026584136,3.415671554,-0.71073923,0.759349466,-4.7059,1.190461628,3.832337521,3.219202897,4.36878489,0.224356676,0.003949983,1.485222341,-0.234011784,0.037859628,-0.27726,1.229040814,5.270708619,4.288473221,6.152070851,-0.222017432,0.006875187,2.737451966,0.013466378,0.360471125,-3.3575,1.25033311,5.929932626,4.742682233,6.98786425,-0.058799818,0.014435952,2.220868845,-0.563902627,0.204816188,-1.26311,1.189818772,4.774816155,4.013061708,5.424561525,0.386648311,D:/full\overhang\cage_fault\0g\48.128.csv
1053,48,overhang,cage_fault,0.000312789,2.18711116,2.244097065,1.77213461,-6.3142,1.439849953,3.971880271,2.758537626,4.705419163,2.052098841,0.013371403,3.068959273,0.1683826,0.514187431,-4.5258,1.25276501,6.182846124,4.935359843,7.282007353,-0.273941681,-0.000200402,2.660572548,0.31682674,0.332215134,-3.9983,1.255309305,9.276471862,7.389789771,10.93235469,0.047346027,0.000794701,2.21397912,0.509784706,0.197938905,-3.9347,1.270018479,15.48489217,12.19265107,18.40681353,-0.032941887,-0.026447364,3.02727273,-0.106727155,0.490735593,-3.541,1.251118509,4.867204216,3.890282321,5.743939093,-0.088371549,0.003042153,1.48155057,-0.236897467,0.036652838,-0.25195,1.225656855,4.840384579,3.949216749,5.629303166,-0.217646945,-0.010159817,2.671594875,0.060163587,0.335980053,-3.1667,1.254148981,6.876578624,5.483063597,8.123861573,-0.098111265,0.01439326,2.223225119,-0.57389283,0.205426903,-1.29378,1.189157627,4.682606679,3.937751036,5.31911713,0.381374084,D:/full\overhang\cage_fault\0g\49.152.csv
1054,49.4,overhang,cage_fault,0.000300181,2.189280924,2.217469934,1.77498131,-6.3359,1.437502874,3.973299782,2.764029105,4.703774832,2.045632153,0.011927563,3.082425425,0.098949351,0.51963509,-4.4182,1.255240215,6.023345099,4.798559693,7.10980953,-0.17704289,-0.000109527,2.689552273,0.342074332,0.343000216,-3.4959,1.258102008,7.525866104,5.981920428,8.87926374,0.092939173,0.000701271,2.242064952,0.490812905,0.205025041,-3.3123,1.271280896,14.52679569,11.42689687,17.26856946,-0.088022098,0.019313116,3.178992871,-0.210683192,0.573653231,-4.1956,1.240620535,4.56798385,3.682015348,5.360350636,-0.019731757,0.00323364,1.482625859,-0.180957034,0.037000582,-0.2729,1.230957315,5.367887505,4.360742198,6.267119123,-0.220768978,0.000633911,2.725199169,0.096395227,0.355826643,-2.9189,1.260403018,5.624277862,4.462285301,6.660445251,-0.079442637,0.013940211,2.23493487,-0.57169484,0.208419251,-1.30001,1.189285017,4.815303505,4.04890622,5.469467721,0.379152279,D:/full\overhang\cage_fault\0g\50.5856.csv
